clip,snr,vad_acc,offline_vdr,offline_rpa,offline_rca,offline_gross_err,offline_median_cents,realtime_vdr,realtime_rpa,realtime_rca,realtime_gross_err,realtime_median_cents
127,+0 dB,0.986,0.7694444444444445,0.9783393501805054,0.9783393501805054,0.021660649819494584,19.563840866088867,0.7111111111111111,0.95703125,0.95703125,0.04296875,19.675609588623047
128,+0 dB,0.792,0.17928286852589642,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.16696880757808685,0.2350597609561753,0.7966101694915254,0.7966101694915254,0.2033898305084746,19.832923889160156
129,+0 dB,0.896,0.7725,0.9611650485436893,0.9611650485436893,0.038834951456310676,20.08301544189453,0.7575,0.9471947194719472,0.9471947194719472,0.052805280528052806,20.17626953125
130,+0 dB,0.956,0.8922558922558923,0.9509433962264151,0.9509433962264151,0.04905660377358491,0.5692873597145081,0.8619528619528619,0.9453125,0.9453125,0.0546875,0.5692873597145081
131,+0 dB,0.974,0.37966101694915255,0.9732142857142857,0.9732142857142857,0.026785714285714284,19.38706398010254,0.39322033898305087,0.9396551724137931,0.9396551724137931,0.0603448275862069,19.470333099365234
132,+0 dB,0.648,0.04132231404958678,0.0,0.0,1.0,1200.374755859375,0.049586776859504134,0.0,0.0,1.0,1139.969970703125
133,+0 dB,0.934,0.8925619834710744,0.9753086419753086,0.9753086419753086,0.024691358024691357,19.740903854370117,0.8539944903581267,0.9612903225806452,0.9612903225806452,0.03870967741935484,19.514633178710938
134,+0 dB,0.976,0.6916890080428955,0.9341085271317829,0.9341085271317829,0.06589147286821706,19.81578826904297,0.6890080428954424,0.9377431906614786,0.9377431906614786,0.0622568093385214,19.81578826904297
135,+0 dB,0.834,0.05514705882352941,1.0,1.0,0.0,0.16696880757808685,0.05514705882352941,0.8666666666666667,0.8666666666666667,0.13333333333333333,19.83050537109375
136,+0 dB,0.966,0.35542168674698793,0.923728813559322,0.923728813559322,0.07627118644067797,19.851577758789062,0.3313253012048193,0.8909090909090909,0.8909090909090909,0.10909090909090909,19.932003021240234
137,+0 dB,0.934,0.34615384615384615,0.9629629629629629,0.9629629629629629,0.037037037037037035,19.74355697631836,0.3282051282051282,0.9140625,0.9140625,0.0859375,19.819440841674805
138,+0 dB,0.964,0.7381615598885793,0.9773584905660377,0.9773584905660377,0.022641509433962263,19.338695526123047,0.7325905292479109,0.9619771863117871,0.9619771863117871,0.03802281368821293,19.388519287109375
139,+0 dB,0.96,0.7866666666666666,0.9872881355932204,0.9872881355932204,0.012711864406779662,19.721723556518555,0.7633333333333333,0.9781659388646288,0.9781659388646288,0.021834061135371178,19.721723556518555
140,+0 dB,0.85,0.5080831408775982,0.9454545454545454,0.9454545454545454,0.05454545454545454,19.885356903076172,0.48036951501154734,0.9375,0.9375,0.0625,19.885356903076172
141,+0 dB,0.992,0.061946902654867256,1.0,1.0,0.0,10.012231826782227,0.061946902654867256,0.9285714285714286,0.9285714285714286,0.07142857142857142,19.674575805664062
142,+0 dB,0.966,0.6398963730569949,0.9271255060728745,0.9271255060728745,0.0728744939271255,19.783140182495117,0.6217616580310881,0.9416666666666667,0.9416666666666667,0.058333333333333334,19.82158088684082
143,+0 dB,0.964,0.8181818181818182,0.9655172413793104,0.9655172413793104,0.034482758620689655,19.567285537719727,0.786833855799373,0.9322709163346613,0.9322709163346613,0.06772908366533864,19.567285537719727
144,+0 dB,0.902,0.5703883495145631,0.9617021276595744,0.9617021276595744,0.03829787234042553,19.573440551757812,0.5995145631067961,0.9473684210526315,0.9473684210526315,0.05263157894736842,19.573440551757812
145,+0 dB,0.974,0.8338278931750742,0.9893238434163701,0.9893238434163701,0.010676156583629894,19.309110641479492,0.8011869436201781,0.9629629629629629,0.9629629629629629,0.037037037037037035,19.430736541748047
146,+0 dB,0.696,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
147,+0 dB,0.904,0.5788177339901478,0.9361702127659575,0.9361702127659575,0.06382978723404255,19.88759994506836,0.5862068965517241,0.8907563025210085,0.907563025210084,0.1092436974789916,20.170122146606445
148,+0 dB,0.988,0.21806853582554517,0.9285714285714286,0.9285714285714286,0.07142857142857142,20.131650924682617,0.18691588785046728,0.95,0.95,0.05,20.129758834838867
149,+0 dB,0.02,0.0,nan,nan,nan,nan,0.023474178403755867,0.0,0.0,1.0,780.1296997070312
150,+0 dB,0.95,0.05825242718446602,1.0,1.0,0.0,0.16696880757808685,0.16019417475728157,1.0,1.0,0.0,20.129758834838867
151,+0 dB,0.978,0.8419618528610354,0.9773462783171522,0.9773462783171522,0.022653721682847898,0.5294880270957947,0.7983651226158038,0.9829351535836177,0.9829351535836177,0.017064846416382253,0.5294880270957947
152,+0 dB,0.494,0.038314176245210725,1.0,1.0,0.0,20.000049591064453,0.06896551724137931,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.42653322219848633
153,+0 dB,0.708,0.3611940298507463,1.0,1.0,0.0,0.691025972366333,0.32238805970149254,1.0,1.0,0.0,0.691025972366333
154,+0 dB,0.978,0.8776595744680851,0.9272727272727272,0.9272727272727272,0.07272727272727272,19.737741470336914,0.8404255319148937,0.9208860759493671,0.9208860759493671,0.07911392405063292,19.74784278869629
155,+0 dB,0.992,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
156,+0 dB,0.964,0.5994550408719346,0.9590909090909091,0.9590909090909091,0.04090909090909091,19.823720932006836,0.5640326975476839,0.9468599033816425,0.9468599033816425,0.05314009661835749,19.823720932006836
157,+0 dB,0.91,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
158,+0 dB,0.726,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
159,+0 dB,0.97,0.6583541147132169,0.9924242424242424,0.9924242424242424,0.007575757575757576,19.567285537719727,0.6633416458852868,0.9774436090225563,0.9774436090225563,0.022556390977443608,19.680099487304688
160,+0 dB,0.976,0.9536585365853658,0.9744245524296675,0.9744245524296675,0.02557544757033248,19.303794860839844,0.9243902439024391,0.9604221635883905,0.9604221635883905,0.0395778364116095,19.303794860839844
161,+0 dB,0.996,0.31417624521072796,0.9878048780487805,0.9878048780487805,0.012195121951219513,19.96818733215332,0.25287356321839083,0.9696969696969697,0.9696969696969697,0.030303030303030304,19.96818733215332
162,+0 dB,0.95,0.8325471698113207,0.9716713881019831,0.9716713881019831,0.028328611898016998,19.721723556518555,0.8207547169811321,0.9511494252873564,0.9511494252873564,0.04885057471264368,19.876991271972656
163,+0 dB,0.982,0.4844559585492228,0.9518716577540107,0.9518716577540107,0.0481283422459893,19.989273071289062,0.47668393782383417,0.9293478260869565,0.9293478260869565,0.07065217391304347,20.000049591064453
164,+0 dB,0.954,0.7205479452054795,0.8326996197718631,0.8326996197718631,0.16730038022813687,20.19646453857422,0.6657534246575343,0.8189300411522634,0.8189300411522634,0.18106995884773663,20.180551528930664
165,+0 dB,0.972,0.6796875,0.9540229885057471,0.9540229885057471,0.04597701149425287,19.836769104003906,0.6223958333333334,0.9246861924686193,0.9246861924686193,0.07531380753138076,19.832923889160156
166,+0 dB,0.63,0.07901234567901234,0.90625,0.90625,0.09375,19.430736541748047,0.1382716049382716,0.7678571428571429,0.7678571428571429,0.23214285714285715,20.123027801513672
167,+0 dB,0.644,0.0,nan,nan,nan,nan,0.005249343832020997,0.0,0.0,1.0,189.8157501220703
168,+0 dB,0.978,0.8682170542635659,0.9732142857142857,0.9732142857142857,0.026785714285714284,19.563840866088867,0.8397932816537468,0.9692307692307692,0.9692307692307692,0.03076923076923077,19.567285537719727
169,+0 dB,0.888,0.5176151761517616,0.9057591623036649,0.9319371727748691,0.09424083769633508,19.715173721313477,0.44986449864498645,0.8795180722891566,0.8975903614457831,0.12048192771084337,19.71804428100586
170,+0 dB,0.944,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
171,+0 dB,0.962,0.37337662337662336,0.9652173913043478,0.9652173913043478,0.034782608695652174,19.81578826904297,0.3538961038961039,0.9541284403669725,0.9541284403669725,0.045871559633027525,19.82945442199707
