clip,snr,vad_acc,offline_vdr,offline_rpa,offline_rca,offline_gross_err,offline_median_cents,realtime_vdr,realtime_rpa,realtime_rca,realtime_gross_err,realtime_median_cents
169,+0 dB,0.842,0.5392953929539296,0.9095477386934674,0.9095477386934674,0.09045226130653267,19.823720932006836,0.48509485094850946,0.9050279329608939,0.9162011173184358,0.09497206703910614,19.91338348388672
170,+0 dB,0.412,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
171,+0 dB,0.974,0.538961038961039,0.8734939759036144,0.8734939759036144,0.12650602409638553,19.596403121948242,0.4707792207792208,0.8620689655172413,0.8620689655172413,0.13793103448275862,19.573440551757812
172,+0 dB,0.99,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
173,+0 dB,0.94,0.0,nan,nan,nan,nan,0.06484641638225255,0.8421052631578947,0.8421052631578947,0.15789473684210525,20.490177154541016
174,+0 dB,0.516,0.11982570806100218,0.9454545454545454,0.9454545454545454,0.05454545454545454,19.80357551574707,0.12418300653594772,0.9649122807017544,0.9649122807017544,0.03508771929824561,19.80357551574707
175,+0 dB,0.65,0.5396825396825397,0.9764705882352941,0.9764705882352941,0.023529411764705882,19.88759994506836,0.546031746031746,0.9767441860465116,0.9767441860465116,0.023255813953488372,19.938608169555664
176,+0 dB,0.916,0.23170731707317074,0.9298245614035088,0.9298245614035088,0.07017543859649122,19.57072639465332,0.2073170731707317,0.9803921568627451,0.9803921568627451,0.0196078431372549,19.54807472229004
177,+0 dB,0.986,0.05776173285198556,1.0,1.0,0.0,0.514682948589325,0.05415162454873646,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.514682948589325
178,+0 dB,0.948,0.8617021276595744,0.941358024691358,0.941358024691358,0.05864197530864197,19.69032859802246,0.8430851063829787,0.9337539432176656,0.9337539432176656,0.06624605678233439,19.670398712158203
179,+0 dB,0.79,0.691358024691358,0.9940476190476191,0.9940476190476191,0.005952380952380952,19.430736541748047,0.6378600823045267,0.9612903225806452,0.9612903225806452,0.03870967741935484,19.596403121948242
180,+0 dB,0.688,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
181,+0 dB,0.212,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
182,+0 dB,0.474,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
183,+0 dB,0.986,0.0,nan,nan,nan,nan,0.0045045045045045045,0.0,0.0,1.0,379.6392822265625
184,+0 dB,0.98,0.42035398230088494,0.9789473684210527,0.9789473684210527,0.021052631578947368,19.938608169555664,0.45132743362831856,0.9705882352941176,0.9705882352941176,0.029411764705882353,19.753978729248047
185,+0 dB,0.966,0.07608695652173914,0.7142857142857143,0.7142857142857143,0.2857142857142857,19.96818733215332,0.07971014492753623,0.6818181818181818,0.6818181818181818,0.3181818181818182,20.086511611938477
186,+0 dB,0.884,0.8433420365535248,0.9845201238390093,0.9845201238390093,0.015479876160990712,0.6962569952011108,0.825065274151436,0.9715189873417721,0.9715189873417721,0.028481012658227847,10.000025749206543
187,+0 dB,0.98,0.4897959183673469,0.9583333333333334,0.9583333333333334,0.041666666666666664,19.704381942749023,0.4846938775510204,0.9631578947368421,0.9631578947368421,0.03684210526315789,19.70977783203125
188,+0 dB,0.838,0.25692695214105793,1.0,1.0,0.0,19.563840866088867,0.27455919395465994,0.9908256880733946,0.9908256880733946,0.009174311926605505,19.563840866088867
189,+0 dB,0.884,0.5251396648044693,0.9148936170212766,0.9148936170212766,0.0851063829787234,20.10744285583496,0.4972067039106145,0.9382022471910112,0.9382022471910112,0.06179775280898876,20.10744285583496
190,+0 dB,0.86,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
191,+0 dB,0.996,0.5351089588377724,0.9502262443438914,0.9502262443438914,0.049773755656108594,19.40767478942871,0.48184019370460046,0.9447236180904522,0.9447236180904522,0.05527638190954774,19.309110641479492
192,+0 dB,0.702,0.2697841726618705,0.9866666666666667,0.9866666666666667,0.013333333333333334,19.74784278869629,0.25539568345323743,0.971830985915493,0.971830985915493,0.028169014084507043,19.74784278869629
193,+0 dB,0.988,0.9064171122994652,0.9410029498525073,0.9410029498525073,0.058997050147492625,19.563840866088867,0.8636363636363636,0.934984520123839,0.934984520123839,0.06501547987616099,19.563840866088867
194,+0 dB,0.992,0.7372262773722628,0.9801980198019802,0.9801980198019802,0.019801980198019802,19.491140365600586,0.6690997566909975,0.9745454545454545,0.9745454545454545,0.025454545454545455,19.491140365600586
195,+0 dB,0.646,0.06593406593406594,0.9166666666666666,0.9166666666666666,0.08333333333333333,30.136560440063477,0.04945054945054945,0.8888888888888888,0.8888888888888888,0.1111111111111111,20.529541015625
196,+0 dB,0.982,0.9257425742574258,0.946524064171123,0.946524064171123,0.053475935828877004,19.573440551757812,0.8787128712871287,0.9408450704225352,0.9408450704225352,0.059154929577464786,19.573440551757812
197,+0 dB,0.974,0.9465478841870824,0.9929411764705882,0.9929411764705882,0.007058823529411765,0.6962569952011108,0.9064587973273942,0.995085995085995,0.995085995085995,0.004914004914004914,0.6962569952011108
198,+0 dB,0.208,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
199,+0 dB,0.976,0.803921568627451,0.9542682926829268,0.9542682926829268,0.04573170731707317,19.712980270385742,0.7769607843137255,0.9305993690851735,0.9305993690851735,0.0694006309148265,19.705047607421875
200,+5 dB,0.732,0.033783783783783786,1.0,1.0,0.0,40.028648376464844,0.030405405405405407,1.0,1.0,0.0,39.887786865234375
201,+5 dB,1.0,0.23868312757201646,0.603448275862069,0.603448275862069,0.39655172413793105,40.635189056396484,0.23868312757201646,0.6379310344827587,0.6379310344827587,0.3620689655172414,40.52638626098633
202,+5 dB,0.994,0.3355263157894737,0.6862745098039216,0.6862745098039216,0.3137254901960784,39.8238525390625,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.2857142857142857,39.8238525390625
203,+5 dB,0.934,0.2966507177033493,1.0,1.0,0.0,19.49005699157715,0.22966507177033493,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.36589542031288147
204,+5 dB,0.972,0.0,nan,nan,nan,nan,0.0038910505836575876,0.0,0.0,1.0,780.6115112304688
205,+5 dB,0.982,0.5813953488372093,1.0,1.0,0.0,0.3151123523712158,0.5813953488372093,1.0,1.0,0.0,0.3151123523712158
206,+5 dB,0.866,0.42028985507246375,0.993103448275862,0.993103448275862,0.006896551724137931,19.83050537109375,0.39420289855072466,0.9632352941176471,0.9632352941176471,0.03676470588235294,19.860261917114258
207,+5 dB,0.97,0.5342465753424658,0.9615384615384616,0.9615384615384616,0.038461538461538464,19.565563201904297,0.4315068493150685,0.9285714285714286,0.9285714285714286,0.07142857142857142,19.80357551574707
208,+5 dB,0.978,0.9046454767726161,0.9891891891891892,0.9891891891891892,0.010810810810810811,19.836769104003906,0.8533007334963325,0.9799426934097422,0.9799426934097422,0.02005730659025788,19.836769104003906
209,+5 dB,0.97,0.5830618892508144,0.9497206703910615,0.9497206703910615,0.05027932960893855,19.72091293334961,0.50814332247557,0.9294871794871795,0.9294871794871795,0.07051282051282051,19.892498016357422
210,+5 dB,0.966,0.14108910891089108,0.9122807017543859,0.9122807017543859,0.08771929824561403,19.952945709228516,0.12376237623762376,0.82,0.82,0.18,20.490177154541016
211,+5 dB,0.962,0.4797979797979798,0.9894736842105263,0.9894736842105263,0.010526315789473684,19.40767478942871,0.48737373737373735,0.9637305699481865,0.9637305699481865,0.03626943005181347,19.40767478942871
212,+5 dB,0.906,0.14285714285714285,0.9607843137254902,0.9607843137254902,0.0392156862745098,19.573440551757812,0.14285714285714285,0.9411764705882353,0.9411764705882353,0.058823529411764705,19.573440551757812
213,+5 dB,0.956,0.8195488721804511,0.9694189602446484,0.9694189602446484,0.03058103975535168,0.5294880270957947,0.7969924812030075,0.9591194968553459,0.9591194968553459,0.040880503144654086,19.485427856445312
214,+5 dB,0.82,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
215,+5 dB,0.792,0.0,nan,nan,nan,nan,0.049723756906077346,0.7777777777777778,0.7777777777777778,0.2222222222222222,20.319324493408203
216,+5 dB,0.762,0.036734693877551024,1.0,1.0,0.0,20.08301544189453,0.02857142857142857,1.0,1.0,0.0,20.08301544189453
217,+5 dB,0.98,0.7324324324324324,0.992619926199262,0.992619926199262,0.007380073800738007,0.6962569952011108,0.6972972972972973,0.9922480620155039,0.9922480620155039,0.007751937984496124,0.6962569952011108
218,+5 dB,0.988,0.8963730569948186,0.9739884393063584,0.9739884393063584,0.02601156069364162,19.50539779663086,0.8601036269430051,0.9759036144578314,0.9759036144578314,0.024096385542168676,19.514633178710938
219,+5 dB,0.926,0.819672131147541,0.9733333333333334,0.9733333333333334,0.02666666666666667,19.528926849365234,0.7486338797814208,0.9708029197080292,0.9708029197080292,0.029197080291970802,19.338695526123047
220,+5 dB,0.852,0.5346534653465347,0.9953703703703703,0.9953703703703703,0.004629629629629629,19.563840866088867,0.4777227722772277,0.9585492227979274,0.9585492227979274,0.04145077720207254,19.567285537719727
221,+5 dB,0.976,0.7275541795665634,0.9617021276595744,0.9617021276595744,0.03829787234042553,19.783140182495117,0.6718266253869969,0.9585253456221198,0.9585253456221198,0.041474654377880185,19.704381942749023
222,+5 dB,0.992,0.9781818181818182,0.9962825278810409,0.9962825278810409,0.0037174721189591076,0.3151123523712158,0.9781818181818182,0.9925650557620818,0.9925650557620818,0.007434944237918215,0.3151123523712158
223,+5 dB,0.838,0.0962566844919786,0.9444444444444444,0.9444444444444444,0.05555555555555555,0.6613652110099792,0.11497326203208556,0.9534883720930233,0.9534883720930233,0.046511627906976744,0.6613652110099792
224,+5 dB,0.978,0.8976377952755905,0.956140350877193,0.956140350877193,0.043859649122807015,19.73263931274414,0.8267716535433071,0.9666666666666667,0.9666666666666667,0.03333333333333333,19.721723556518555
225,+5 dB,0.932,0.7461538461538462,0.9656357388316151,0.9656357388316151,0.03436426116838488,19.82945442199707,0.7128205128205128,0.9640287769784173,0.9640287769784173,0.03597122302158273,19.82670021057129
226,+5 dB,0.976,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
227,+5 dB,0.962,0.8417508417508418,0.944,0.944,0.056,19.468067169189453,0.8417508417508418,0.928,0.928,0.072,19.50539779663086
228,+5 dB,0.982,0.30864197530864196,0.99,0.99,0.01,19.819440841674805,0.33024691358024694,0.9906542056074766,0.9906542056074766,0.009345794392523364,19.54807472229004
229,+5 dB,0.57,0.3377659574468085,0.952755905511811,0.952755905511811,0.047244094488188976,20.08301544189453,0.34574468085106386,0.9153846153846154,0.9153846153846154,0.08461538461538462,20.086511611938477
230,+5 dB,0.204,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
231,+5 dB,0.992,0.045307443365695796,0.7142857142857143,0.7142857142857143,0.2857142857142857,30.52643394470215,0.03559870550161812,0.5454545454545454,0.5454545454545454,0.45454545454545453,40.52638626098633
232,+5 dB,0.848,0.2689295039164491,0.9902912621359223,0.9902912621359223,0.009708737864077669,20.167055130004883,0.26370757180156656,1.0,1.0,0.0,20.167055130004883
233,+5 dB,0.88,0.5471698113207547,0.9507389162561576,0.9507389162561576,0.04926108374384237,19.509780883789062,0.5040431266846361,0.9144385026737968,0.9144385026737968,0.0855614973262032,19.509780883789062
234,+5 dB,0.982,0.05637982195845697,1.0,1.0,0.0,20.490177154541016,0.06231454005934718,0.9523809523809523,0.9523809523809523,0.047619047619047616,20.490177154541016
235,+5 dB,0.994,0.9124293785310734,0.9690402476780186,0.9690402476780186,0.030959752321981424,0.5263932347297668,0.8757062146892656,0.967741935483871,0.967741935483871,0.03225806451612903,0.5263932347297668
236,+5 dB,0.664,0.046822742474916385,1.0,1.0,0.0,19.537311553955078,0.06688963210702341,0.95,0.95,0.05,19.859052658081055
237,+5 dB,0.056,0.0056179775280898875,0.0,0.0,1.0,229.91346740722656,0.008426966292134831,0.0,0.0,1.0,219.91348266601562
238,+5 dB,0.904,0.7804878048780488,0.9921875,0.9921875,0.0078125,0.6962569952011108,0.7682926829268293,0.9920634920634921,0.9920634920634921,0.007936507936507936,0.6962569952011108
239,+5 dB,0.992,0.8662280701754386,0.9848101265822785,0.9848101265822785,0.015189873417721518,19.388519287109375,0.875,0.9799498746867168,0.9799498746867168,0.020050125313283207,19.523868560791016
240,+5 dB,0.982,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
241,+5 dB,0.63,0.026385224274406333,1.0,1.0,0.0,10.051965713500977,0.04221635883905013,0.75,0.75,0.25,19.732505798339844
242,+5 dB,0.988,0.0,nan,nan,nan,nan,0.013422818791946308,1.0,1.0,0.0,20.294986724853516
243,+5 dB,0.71,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
244,+5 dB,0.78,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
245,+5 dB,0.906,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
246,+5 dB,0.134,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
247,+5 dB,0.972,0.8010610079575596,0.9536423841059603,0.9536423841059603,0.046357615894039736,19.473567962646484,0.7214854111405835,0.9742647058823529,0.9742647058823529,0.025735294117647058,19.47195053100586
248,+5 dB,0.988,0.6711229946524064,0.9641434262948207,0.9641434262948207,0.035856573705179286,19.783140182495117,0.6657754010695187,0.9477911646586346,0.9477911646586346,0.05220883534136546,19.783140182495117
249,+5 dB,0.926,0.33076923076923076,0.9922480620155039,0.9922480620155039,0.007751937984496124,0.4327230453491211,0.32564102564102565,0.984251968503937,0.984251968503937,0.015748031496062992,0.4362306296825409
250,+5 dB,0.348,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
251,+5 dB,0.91,0.19736842105263158,0.95,0.95,0.05,19.96818733215332,0.19078947368421054,0.9137931034482759,0.9137931034482759,0.08620689655172414,19.96818733215332
252,+5 dB,0.672,0.09717868338557993,1.0,1.0,0.0,20.429399490356445,0.09404388714733543,0.9333333333333333,0.9333333333333333,0.06666666666666667,20.429399490356445
253,+5 dB,0.982,0.922077922077922,0.9802816901408451,0.9802816901408451,0.01971830985915493,19.364818572998047,0.9116883116883117,0.9743589743589743,0.9743589743589743,0.02564102564102564,19.388519287109375
254,+5 dB,0.988,0.36623376623376624,0.950354609929078,0.950354609929078,0.04964539007092199,20.057334899902344,0.34285714285714286,0.9696969696969697,0.9696969696969697,0.030303030303030304,19.826183319091797
255,+5 dB,0.98,0.2367601246105919,0.9736842105263158,0.9736842105263158,0.02631578947368421,19.952945709228516,0.21495327102803738,0.9710144927536232,0.9710144927536232,0.028985507246376812,19.952945709228516
256,+5 dB,0.83,0.6608040201005025,0.9657794676806084,0.9657794676806084,0.034220532319391636,19.705047607421875,0.635678391959799,0.9762845849802372,0.9762845849802372,0.023715415019762844,19.705047607421875
257,+5 dB,0.914,0.6921182266009852,0.9501779359430605,0.9501779359430605,0.0498220640569395,19.870378494262695,0.6379310344827587,0.9498069498069498,0.9498069498069498,0.05019305019305019,19.832923889160156
258,+5 dB,0.604,0.06074766355140187,1.0,1.0,0.0,20.129758834838867,0.11214953271028037,0.75,0.75,0.25,20.212371826171875
259,+5 dB,0.832,0.40784313725490196,0.9807692307692307,0.9807692307692307,0.019230769230769232,19.832923889160156,0.37254901960784315,0.9578947368421052,0.9578947368421052,0.042105263157894736,19.832923889160156
260,+5 dB,0.05,0.6206896551724138,0.4700854700854701,0.4700854700854701,0.5299145299145299,59.30380630493164,0.636604774535809,0.45416666666666666,0.45416666666666666,0.5458333333333333,59.30380630493164
261,+5 dB,0.924,0.3891402714932127,0.5930232558139535,0.6046511627906976,0.4069767441860465,40.027339935302734,0.27149321266968324,0.45,0.4666666666666667,0.55,59.8238410949707
262,+5 dB,0.902,0.5143603133159269,0.8274111675126904,0.8274111675126904,0.17258883248730963,20.50889015197754,0.5900783289817232,0.8761061946902655,0.8761061946902655,0.12389380530973451,19.877164840698242
263,+5 dB,0.288,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
264,+5 dB,0.99,0.5562130177514792,0.9893617021276596,0.9893617021276596,0.010638297872340425,19.338695526123047,0.5621301775147929,0.9894736842105263,0.9894736842105263,0.010526315789473684,19.303794860839844
265,+5 dB,0.87,0.10080645161290322,0.92,0.92,0.08,19.989273071289062,0.07661290322580645,0.7894736842105263,0.7894736842105263,0.21052631578947367,20.112350463867188
266,+5 dB,0.988,0.4444444444444444,0.9117647058823529,0.9117647058823529,0.08823529411764706,20.080886840820312,0.3431372549019608,0.8857142857142857,0.8857142857142857,0.11428571428571428,20.08301544189453
267,+5 dB,0.992,0.21890547263681592,1.0,1.0,0.0,19.930343627929688,0.24378109452736318,1.0,1.0,0.0,20.04693603515625
268,+5 dB,0.77,0.12933753943217666,0.9024390243902439,0.9024390243902439,0.0975609756097561,19.563840866088867,0.15457413249211358,0.8571428571428571,0.8571428571428571,0.14285714285714285,19.704381942749023
269,+5 dB,0.68,0.03617571059431524,0.21428571428571427,0.21428571428571427,0.7857142857142857,899.5454711914062,0.041343669250646,0.1875,0.1875,0.8125,880.5146484375
270,+5 dB,0.88,0.0,nan,nan,nan,nan,0.0034482758620689655,1.0,1.0,0.0,20.294986724853516
271,+5 dB,0.946,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
272,+5 dB,0.216,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
273,+5 dB,0.94,0.8397626112759644,0.9646643109540636,0.9646643109540636,0.0353356890459364,19.74784278869629,0.7626112759643917,0.9571984435797666,0.9571984435797666,0.042801556420233464,19.783140182495117
274,+5 dB,0.674,0.2765957446808511,0.9230769230769231,0.9230769230769231,0.07692307692307693,19.892498016357422,0.28368794326241137,0.8625,0.8625,0.1375,19.930343627929688
275,+5 dB,0.99,0.46522781774580335,0.979381443298969,0.979381443298969,0.020618556701030927,19.527490615844727,0.4556354916067146,0.9736842105263158,0.9736842105263158,0.02631578947368421,19.563840866088867
276,+5 dB,0.792,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
277,+5 dB,0.372,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
278,+5 dB,0.744,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
279,+5 dB,0.99,0.8700980392156863,0.9633802816901409,0.9633802816901409,0.036619718309859155,0.42653322219848633,0.8235294117647058,0.9494047619047619,0.9494047619047619,0.050595238095238096,0.42653322219848633
280,+5 dB,0.816,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
281,+5 dB,0.704,0.2861111111111111,1.0,1.0,0.0,0.6613652110099792,0.3055555555555556,1.0,1.0,0.0,0.6363793611526489
282,+5 dB,0.99,0.3426183844011142,0.7317073170731707,0.7317073170731707,0.2682926829268293,20.294986724853516,0.29526462395543174,0.6698113207547169,0.6792452830188679,0.330188679245283,39.49103927612305
283,+5 dB,0.964,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
284,+5 dB,0.964,0.8682795698924731,0.9411764705882353,0.9411764705882353,0.058823529411764705,19.675609588623047,0.803763440860215,0.9364548494983278,0.9364548494983278,0.06354515050167224,19.6392879486084
285,+5 dB,0.94,0.8453865336658354,0.9823008849557522,0.9823008849557522,0.017699115044247787,19.473567962646484,0.7755610972568578,0.9807073954983923,0.9807073954983923,0.01929260450160772,19.470333099365234
286,+5 dB,0.986,0.8391959798994975,0.9700598802395209,0.9700598802395209,0.029940119760479042,19.509780883789062,0.7839195979899497,0.9551282051282052,0.9551282051282052,0.04487179487179487,19.509780883789062
287,+5 dB,0.992,0.677536231884058,0.9518716577540107,0.9518716577540107,0.0481283422459893,19.83050537109375,0.677536231884058,0.9518716577540107,0.9518716577540107,0.0481283422459893,19.83050537109375
288,+5 dB,0.988,0.3048780487804878,0.99,0.99,0.01,19.64717674255371,0.2865853658536585,0.9148936170212766,0.9148936170212766,0.0851063829787234,19.952945709228516
289,+5 dB,0.9,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
290,+5 dB,0.582,0.14826498422712933,0.9574468085106383,0.9574468085106383,0.0425531914893617,19.715173721313477,0.14826498422712933,0.8297872340425532,0.8297872340425532,0.1702127659574468,19.768447875976562
291,+5 dB,0.786,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
292,+5 dB,0.978,0.21428571428571427,0.9607843137254902,0.9607843137254902,0.0392156862745098,0.5294880270957947,0.226890756302521,0.9444444444444444,0.9444444444444444,0.05555555555555555,0.5294880270957947
293,+5 dB,0.98,0.2671957671957672,0.9801980198019802,0.9801980198019802,0.019801980198019802,19.870378494262695,0.22486772486772486,0.9529411764705882,0.9529411764705882,0.047058823529411764,0.29489073157310486
294,+5 dB,0.992,0.7045454545454546,0.9596774193548387,0.9596774193548387,0.04032258064516129,19.491140365600586,0.6477272727272727,0.9385964912280702,0.9385964912280702,0.06140350877192982,10.00003433227539
295,+5 dB,0.044,0.05,1.0,1.0,0.0,0.07723875343799591,0.035,1.0,1.0,0.0,0.04705381393432617
296,+5 dB,0.976,0.7604651162790698,0.9755351681957186,0.9755351681957186,0.024464831804281346,19.740903854370117,0.7558139534883721,0.96,0.96,0.04,19.866384506225586
297,+5 dB,0.152,0.5714285714285714,0.328125,0.328125,0.671875,80.49024200439453,0.5714285714285714,0.390625,0.390625,0.609375,80.27244567871094
298,+5 dB,0.668,0.18206521739130435,0.835820895522388,0.835820895522388,0.16417910447761194,20.432662963867188,0.18206521739130435,0.746268656716418,0.746268656716418,0.2537313432835821,20.43613052368164
299,+5 dB,0.998,0.7845659163987139,0.9795081967213115,0.9795081967213115,0.020491803278688523,19.72764015197754,0.7942122186495176,0.951417004048583,0.951417004048583,0.048582995951417005,19.72764015197754
300,+10 dB,0.86,0.7866666666666666,0.9576271186440678,0.9576271186440678,0.0423728813559322,19.573440551757812,0.69,0.9565217391304348,0.9565217391304348,0.043478260869565216,19.57072639465332
301,+10 dB,0.934,0.49372384937238495,0.9491525423728814,0.9491525423728814,0.05084745762711865,19.570362091064453,0.47280334728033474,0.9469026548672567,0.9469026548672567,0.05309734513274336,19.573440551757812
302,+10 dB,0.978,0.20054945054945056,0.9863013698630136,0.9863013698630136,0.0136986301369863,19.80357551574707,0.22252747252747251,0.9876543209876543,0.9876543209876543,0.012345679012345678,19.870378494262695
303,+10 dB,0.964,0.6415770609318996,0.9162011173184358,0.9162011173184358,0.08379888268156424,19.596403121948242,0.5483870967741935,0.9019607843137255,0.9019607843137255,0.09803921568627451,19.596403121948242
304,+10 dB,0.928,0.6989247311827957,0.9576923076923077,0.9576923076923077,0.04230769230769231,19.50539779663086,0.5913978494623656,0.9454545454545454,0.9454545454545454,0.05454545454545454,19.473567962646484
305,+10 dB,0.982,0.7208672086720868,0.9323308270676691,0.9323308270676691,0.06766917293233082,19.938608169555664,0.6449864498644986,0.9117647058823529,0.9117647058823529,0.08823529411764706,20.057334899902344
306,+10 dB,0.972,0.723943661971831,0.9688715953307393,0.9688715953307393,0.0311284046692607,19.942686080932617,0.7183098591549296,0.9450980392156862,0.9450980392156862,0.054901960784313725,19.942686080932617
307,+10 dB,0.996,0.8961424332344213,0.9735099337748344,0.9735099337748344,0.026490066225165563,0.6962569952011108,0.857566765578635,0.972318339100346,0.972318339100346,0.02768166089965398,0.6962569952011108
308,+10 dB,0.36,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
309,+10 dB,0.986,0.7536656891495601,0.9883268482490273,0.9883268482490273,0.011673151750972763,20.112350463867188,0.7096774193548387,0.9917355371900827,0.9917355371900827,0.008264462809917356,20.169536590576172
310,+10 dB,0.974,0.4383561643835616,0.94375,0.94375,0.05625,19.80357551574707,0.4246575342465753,0.9290322580645162,0.9290322580645162,0.07096774193548387,19.80357551574707
311,+10 dB,0.988,0.7127937336814621,0.9633699633699634,0.9633699633699634,0.03663003663003663,19.783140182495117,0.6997389033942559,0.9402985074626866,0.9402985074626866,0.05970149253731343,19.870378494262695
312,+10 dB,0.762,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
313,+10 dB,0.992,0.6984126984126984,0.9818181818181818,0.9818181818181818,0.01818181818181818,19.57072639465332,0.6349206349206349,0.97,0.97,0.03,19.57072639465332
314,+10 dB,0.974,0.8691275167785235,0.9305019305019305,0.9305019305019305,0.0694980694980695,19.81578826904297,0.8221476510067114,0.9306122448979591,0.9306122448979591,0.06938775510204082,19.81578826904297
315,+10 dB,0.846,0.21965317919075145,1.0,1.0,0.0,0.691025972366333,0.21965317919075145,1.0,1.0,0.0,0.691025972366333
316,+10 dB,0.968,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
317,+10 dB,0.882,0.1889400921658986,0.926829268292683,0.926829268292683,0.07317073170731707,19.989273071289062,0.18202764976958524,0.9620253164556962,0.9620253164556962,0.0379746835443038,19.952945709228516
318,+10 dB,0.916,0.0,nan,nan,nan,nan,0.017467248908296942,1.0,1.0,0.0,0.34337466955184937
319,+10 dB,0.998,0.11515151515151516,0.15789473684210525,0.15789473684210525,0.8421052631578947,60.078617095947266,0.09696969696969697,0.1875,0.1875,0.8125,60.078617095947266
320,+10 dB,0.746,0.015584415584415584,0.0,0.0,1.0,290.36517333984375,0.05194805194805195,0.1,0.1,0.9,509.87347412109375
321,+10 dB,0.948,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
322,+10 dB,0.77,0.5146198830409356,0.9772727272727273,0.9772727272727273,0.022727272727272728,19.465770721435547,0.47076023391812866,0.968944099378882,0.968944099378882,0.031055900621118012,19.40767478942871
323,+10 dB,0.936,0.6103542234332425,0.9955357142857143,0.9955357142857143,0.004464285714285714,19.573440551757812,0.6294277929155313,0.9653679653679653,0.9653679653679653,0.03463203463203463,19.596403121948242
324,+10 dB,0.912,0.26229508196721313,0.96875,0.96875,0.03125,19.88759994506836,0.31420765027322406,0.9652173913043478,0.9652173913043478,0.034782608695652174,19.88759994506836
325,+10 dB,0.808,0.40588235294117647,0.9565217391304348,0.9565217391304348,0.043478260869565216,19.99787139892578,0.4264705882352941,0.9379310344827586,0.9379310344827586,0.06206896551724138,20.08301544189453
326,+10 dB,0.744,0.06267029972752043,0.7391304347826086,0.7391304347826086,0.2608695652173913,39.82929611206055,0.09809264305177112,0.75,0.75,0.25,20.429399490356445
327,+10 dB,0.812,0.07673267326732673,1.0,1.0,0.0,19.88759994506836,0.1311881188118812,0.9622641509433962,0.9622641509433962,0.03773584905660377,19.704381942749023
328,+10 dB,0.976,0.9230769230769231,0.9940476190476191,0.9940476190476191,0.005952380952380952,0.32783955335617065,0.9148351648351648,0.984984984984985,0.984984984984985,0.015015015015015015,0.5089026689529419
329,+10 dB,0.978,0.35911602209944754,0.5538461538461539,0.5538461538461539,0.4461538461538462,40.52638626098633,0.3314917127071823,0.5333333333333333,0.5333333333333333,0.4666666666666667,40.580787658691406
330,+10 dB,0.982,0.893719806763285,0.9405405405405406,0.9405405405405406,0.05945945945945946,19.783140182495117,0.8309178743961353,0.9476744186046512,0.9476744186046512,0.05232558139534884,19.718448638916016
331,+10 dB,0.986,0.7977777777777778,0.9805013927576601,0.9805013927576601,0.019498607242339833,19.303794860839844,0.7711111111111111,0.968299711815562,0.968299711815562,0.03170028818443804,19.303794860839844
332,+10 dB,0.662,0.7563291139240507,0.99581589958159,0.99581589958159,0.0041841004184100415,19.54807472229004,0.7879746835443038,0.9678714859437751,0.9678714859437751,0.0321285140562249,19.54807472229004
333,+10 dB,0.946,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
334,+10 dB,0.902,0.5142857142857142,0.8222222222222222,0.8222222222222222,0.17777777777777778,20.52648162841797,0.5314285714285715,0.8064516129032258,0.8064516129032258,0.1935483870967742,20.517684936523438
335,+10 dB,0.964,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan
